browOuterUp_R,eyeWide_R,mouthFrown_L,mouthPress_L,browInnerUp,browOuterUp_L,noseSneer_R,eyeLookOut_R,mouthDimple_L,eyeBlink_L,eyeLookUp_L,cheekSquint_R,mouthDimple_R,eyeLookUp_R,jawOpen,mouthShrugLower,mouthFrown_R,cheekPuff,mouthRollLower,mouthFunnel,eyeSquint_L,eyeLookDown_R,mouthStretch_R,mouthStretch_L,eyeLookIn_L,mouthLowerDown_R,browDown_L,mouthUpperUp_L,noseSneer_L,eyeWide_L,jawRight,mouthRollUpper,jawForward,mouthLeft,mouthPress_R,mouthSmile_L,tongueOut,mouthUpperUp_R,jawLeft,eyeLookIn_R,mouthSmile_R,browDown_R,mouthShrugUpper,cheekSquint_L,eyeBlink_R,mouthLowerDown_L,eyeLookDown_L,mouthClose,mouthPucker,mouthRight,eyeLookOut_L,eyeSquint_R
8.289369e-10,0.009119014,0.0004581138,0.006706587,0.07945517,2.256774e-09,0.2271757,0,0.02140713,0.02272674,0,0.123914,0.02062515,0,0.6912249,0.008695972,0.0005031406,0.003769943,0.009365424,0.1504194,0.2790037,0.07611191,0.3271088,0.3537036,0.02186787,0.8098264,0.2631043,0.1544926,0.2309998,0.009126543,0.05954682,0.04199371,0.08985431,0.03703367,0.006989887,0.5724156,1.161527e-06,0.1542612,0,0.106621,0.5610576,0.2626916,0.3373709,0.1258977,0.02175385,0.822069,0.07656173,0.08617932,0.0693741,0.0005468713,0,0.2791536
7.628773e-10,0.008419085,0.0004216058,0.006670748,0.07921403,2.076928e-09,0.2276922,0,0.02159171,0.02336309,0,0.1244319,0.02083103,0,0.6914512,0.008635577,0.0004630444,0.003684923,0.009337883,0.1504402,0.2796663,0.07384956,0.3275875,0.3538634,0.02087849,0.8097249,0.2637542,0.156007,0.2314932,0.008425523,0.05941752,0.04157738,0.09025773,0.03665449,0.006962332,0.5733036,1.145374e-06,0.1562763,0,0.1076009,0.5618041,0.2633929,0.3418593,0.1263008,0.02246745,0.8221231,0.07429684,0.08582745,0.06894571,0.00050329,0,0.27981
7.020821e-10,0.007762488,0.0003880072,0.006657399,0.07892434,1.911413e-09,0.22819,0,0.02177723,0.02770886,0,0.1250147,0.02104146,0,0.6899294,0.00859757,0.0004261434,0.003611469,0.009311965,0.1503455,0.2805781,0.07386088,0.3273284,0.3529151,0.02035822,0.8093688,0.2656057,0.158439,0.2319512,0.007768148,0.05936788,0.04117725,0.09049156,0.03630321,0.006961203,0.5741321,1.169929e-06,0.1592128,0,0.108165,0.5624871,0.2653268,0.3481608,0.1267634,0.02711912,0.8219655,0.07431011,0.08532207,0.06855226,0.0004631818,0,0.2807032
6.461317e-10,0.007151552,0.0003570862,0.006655932,0.07858903,1.759089e-09,0.2287469,0,0.02196016,0.04807945,0,0.1254231,0.02125833,0,0.6875346,0.008553606,0.0003921832,0.003535419,0.009282961,0.149989,0.2810386,0.07455698,0.3254371,0.3491763,0.02039133,0.8091233,0.2723616,0.1623542,0.2324873,0.007156621,0.0592791,0.04070592,0.09061284,0.03604995,0.006971666,0.5757149,1.187889e-06,0.1634762,0,0.1081188,0.5636322,0.2721839,0.3532434,0.1270892,0.04778801,0.8218941,0.07500796,0.08470389,0.0679946,0.00042627,0,0.2811535
5.946402e-10,0.006585738,0.0003286292,0.006652251,0.07823176,1.618903e-09,0.2289349,0,0.02209718,0.05392491,0,0.1258939,0.02145389,0,0.6718299,0.008504067,0.0003609294,0.003455113,0.009217008,0.1493911,0.2801329,0.07638004,0.3186159,0.337748,0.02038862,0.8086618,0.2746724,0.169719,0.2327266,0.006590327,0.05931224,0.04010426,0.09060342,0.03559405,0.006980503,0.5877713,1.406113e-06,0.1717563,0,0.1081139,0.5741333,0.2745298,0.3615418,0.1274026,0.05372454,0.8216493,0.07683592,0.08245035,0.06688488,0.0003922996,0,0.2802223
5.472521e-10,0.006063106,0.0003024401,0.006647578,0.07773139,1.48989e-09,0.2261133,0,0.02215888,0.05736584,0,0.1261198,0.02159965,0,0.6060467,0.008447205,0.0003321662,0.003374872,0.009121335,0.1473722,0.2751899,0.07819746,0.2942002,0.3027674,0.02087518,0.8072261,0.2779051,0.1854962,0.2312898,0.006067289,0.05951222,0.03942883,0.09061205,0.03307191,0.006984135,0.5962079,1.367466e-06,0.1886946,0,0.1076027,0.5815853,0.2777884,0.3866871,0.1273577,0.05721159,0.8210913,0.07865645,0.07497431,0.06445809,0.0003610365,0,0.2752336
5.036405e-10,0.005581101,0.0002783381,0.006626752,0.07741207,1.371158e-09,0.213445,0,0.02201659,0.05927837,0,0.1262177,0.02157937,0,0.5554602,0.008351422,0.0003056952,0.003290506,0.008965282,0.1412718,0.268015,0.0791252,0.2546211,0.2625239,0.02071042,0.7938312,0.2791672,0.1920935,0.2208985,0.00558493,0.05988332,0.03792828,0.09017029,0.02727546,0.006970576,0.6027699,1.220614e-06,0.1969077,0,0.1076593,0.5904706,0.2790653,0.4139028,0.1269806,0.05914913,0.8113529,0.07958653,0.06844253,0.06075535,0.0003322648,0,0.2680087
4.635044e-10,0.005136962,0.0002561568,0.006624138,0.07693627,1.261887e-09,0.1870721,0,0.02178288,0.06020786,0,0.1255873,0.02148756,0,0.4535021,0.008292194,0.0002813338,0.003230804,0.008820451,0.1389781,0.2618243,0.07695866,0.2143847,0.2164811,0.02145743,0.7470231,0.280049,0.1953392,0.1942739,0.005140474,0.06040492,0.03703363,0.08890698,0.02280305,0.006977887,0.6049176,9.029773e-07,0.2007685,0,0.106693,0.593143,0.2799575,0.4382158,0.1220413,0.06009474,0.7670951,0.07741024,0.06234458,0.05911821,0.000305786,0,0.2617893
4.265668e-10,0.004727924,0.0002357431,0.006647592,0.07615823,1.161325e-09,0.1569586,0,0.02151655,0.06116029,0,0.1234405,0.02137266,0,0.366794,0.00832939,0.0002589137,0.003212792,0.008686872,0.1377112,0.2517645,0.07401758,0.17498,0.1810499,0.02296197,0.6881566,0.2807186,0.1944141,0.1639718,0.00473115,0.06085876,0.03628015,0.08070184,0.02075763,0.007024326,0.590064,3.018176e-07,0.2010269,0,0.1048606,0.5802621,0.2806357,0.4494942,0.1170405,0.06105978,0.7093828,0.07445452,0.05655802,0.05810654,0.0002814173,0,0.2517262
3.925729e-10,0.004351327,0.0002169563,0.006745986,0.07454058,1.068777e-09,0.131099,0,0.0212785,0.06196845,0,0.1151177,0.02129967,0,0.2868277,0.008576619,0.0002382804,0.003243561,0.008573745,0.1371427,0.2327384,0.07440534,0.146295,0.1485173,0.02440317,0.6195855,0.2814222,0.1637985,0.1375682,0.004354292,0.06123022,0.0357873,0.06634367,0.0195181,0.007152673,0.5184125,1.257182e-07,0.17032,0,0.1031704,0.5108416,0.2813464,0.4551359,0.1077691,0.06187781,0.6413378,0.07483681,0.05360636,0.05873442,0.0002589906,0,0.2327222
3.61288e-10,0.004004658,0.0001996666,0.006872915,0.07271448,9.836039e-10,0.1143422,0,0.02098485,0.06253605,0,0.1085299,0.02113745,0,0.2206563,0.008946816,0.0002192914,0.00332525,0.008436938,0.1370488,0.2122926,0.07680586,0.1225317,0.1272584,0.02488853,0.5530602,0.2814757,0.1439109,0.1202407,0.004007385,0.06140917,0.03545305,0.05436291,0.01893763,0.007313448,0.4806345,8.005826e-08,0.1483325,0,0.1025974,0.4776107,0.2814049,0.4574497,0.1022035,0.0624504,0.5730615,0.07724104,0.05128055,0.06743447,0.0002383511,0,0.2122949
3.324962e-10,0.00368557,0.0001837548,0.007030007,0.07144912,9.052186e-10,0.1028252,0,0.02079684,0.06135696,0,0.1027468,0.02104361,0,0.1660136,0.01015584,0.0002018156,0.003457765,0.00831341,0.1373866,0.1972441,0.08170291,0.1119713,0.1169488,0.027093,0.5131244,0.2769478,0.1239561,0.1085206,0.003688079,0.06135334,0.03536594,0.04612237,0.01878553,0.007500673,0.4249581,7.911146e-08,0.125773,0,0.1003574,0.4243943,0.2768491,0.4218592,0.09842465,0.06119711,0.5262907,0.08214121,0.04889319,0.09251905,0.0002193564,0,0.1972627
3.059989e-10,0.003391888,0.000169111,0.007190804,0.070139,8.330799e-10,0.09711727,0,0.02070004,0.06087277,0,0.0996643,0.02103752,0,0.1225432,0.01376556,0.0001857325,0.003598902,0.008202072,0.13734,0.1908827,0.08509791,0.1048931,0.1094986,0.0293205,0.4541553,0.2753558,0.1114153,0.1028601,0.003394196,0.06117422,0.03527324,0.0398898,0.01858799,0.00768682,0.4047214,7.964768e-08,0.113054,0,0.09810536,0.4066097,0.2752483,0.4007689,0.09637715,0.06068591,0.4657366,0.08553484,0.04577609,0.1022933,0.0002018755,0,0.1909051
2.816133e-10,0.003121596,0.0001556342,0.007423735,0.06895352,7.666902e-10,0.09425494,0,0.02088452,0.06023369,0,0.09806626,0.02131414,0,0.08740821,0.02120772,0.0001709311,0.003776823,0.008174988,0.133252,0.1915103,0.08497574,0.09901476,0.1033763,0.03189043,0.3853539,0.2741857,0.1038567,0.09996211,0.00312372,0.06069565,0.03513455,0.03579193,0.01832964,0.00794993,0.3938283,4.072551e-08,0.105747,0,0.09552204,0.3972424,0.2740746,0.3751845,0.09521136,0.06002943,0.3948013,0.08540194,0.04144954,0.1066902,0.0001857876,0,0.1915313
2.59171e-10,0.002872838,0.0001432314,0.007820783,0.06756767,7.055911e-10,0.09351735,0,0.02932223,0.06018134,0,0.1008227,0.03158598,0,0.04608418,0.05062507,0.0001573093,0.004064227,0.008330115,0.1180848,0.2045711,0.08454818,0.09012603,0.09369363,0.03264431,0.2587044,0.2733219,0.09977981,0.09916268,0.002874792,0.05272615,0.0347779,0.03280953,0.01827802,0.008387812,0.4208313,1.335651e-07,0.1018117,0,0.09469237,0.4274063,0.2732081,0.2817128,0.0986014,0.05995845,0.2642643,0.08497009,0.03292878,0.1067014,0.0001709818,0,0.2046025
2.385171e-10,0.0026439,0.000131817,0.01722237,0.06212039,6.493612e-10,0.1460411,0,0.1280074,0.05991246,0,0.1560549,0.1357805,0,0.02254517,0.2116891,0.000144773,0.007061013,0.01343586,0.1091036,0.2194671,0.08447792,0.08523719,0.08706858,0.0330703,0.09840585,0.2755371,0.09807798,0.152968,0.002645698,0.03899309,0.03300621,0.03001172,0.01771531,0.01933925,0.4260664,1.386086e-06,0.1002322,0,0.09415965,0.4335198,0.2754506,0.180294,0.1494091,0.05967992,0.100702,0.08489729,0.0230292,0.1068147,0.000157356,0,0.21948
2.195092e-10,0.002433205,0.0001213123,0.02852069,0.05624901,5.976123e-10,0.1764095,0,0.215278,0.05984632,0,0.2063974,0.2324041,0,0.01228576,0.3729783,0.0001332358,0.01460832,0.02809712,0.1044035,0.2409146,0.08715457,0.08277757,0.08285975,0.03151998,0.04686409,0.2854906,0.0997218,0.1801537,0.00243486,0.03302396,0.02997627,0.02825728,0.01391631,0.03028387,0.4349229,1.614384e-06,0.1046241,0,0.09551444,0.4487147,0.2854681,0.1445531,0.1805869,0.05960968,0.04797734,0.08758488,0.01748606,0.1067806,0.005004054,0,0.2409133
2.020161e-10,0.002239299,0.0001116447,0.04418289,0.05053861,5.499874e-10,0.1979227,0,0.3091082,0.07106745,0,0.2452443,0.3292983,0,0.006812966,0.527122,0.0001226179,0.02259167,0.0419121,0.09945386,0.2599597,0.09405131,0.08100262,0.07939956,0.03294829,0.02056684,0.3194097,0.111704,0.2009259,0.002240822,0.02898953,0.02652165,0.02670166,0.01147012,0.04605944,0.4383366,3.254155e-06,0.1189119,0,0.09383107,0.4537854,0.3194144,0.126443,0.2242994,0.07099441,0.02106334,0.09448824,0.01402047,0.1062298,0.01065167,0,0.2599415
1.85917e-10,0.002060845,0.0001027475,0.05667805,0.04567025,5.061578e-10,0.2081634,0,0.3786826,0.1199509,0,0.2669964,0.3953733,0,0.003905061,0.5925894,0.0001128463,0.02726115,0.05269253,0.09532103,0.2758651,0.0999924,0.07862264,0.07629222,0.03376169,0.01018173,0.3604514,0.1260306,0.2106683,0.002062247,0.02539002,0.02396168,0.02563594,0.009916074,0.05901779,0.4417014,5.295195e-06,0.1325923,0,0.09288054,0.4566951,0.360469,0.1174777,0.2438148,0.1199271,0.01046398,0.1004366,0.01201816,0.09994926,0.01269253,0,0.2758517
1.711009e-10,0.001896613,9.455936e-05,0.06490419,0.04258971,4.658211e-10,0.213084,0,0.4069251,0.133144,0,0.2765686,0.4214672,0,0.002362837,0.6237736,0.0001038533,0.03121045,0.05881206,0.09325563,0.2823124,0.1033372,0.07465455,0.07327918,0.03319088,0.00739637,0.3745753,0.1327335,0.2154035,0.001897903,0.02243152,0.0223055,0.02478069,0.008815851,0.06708422,0.4431593,5.564835e-06,0.1383769,0,0.09325708,0.4578811,0.374593,0.1131429,0.2530836,0.1331359,0.007624157,0.1037896,0.01066601,0.09460615,0.01340677,0,0.2823012
1.574656e-10,0.001745468,8.702373e-05,0.07440678,0.04059352,4.286989e-10,0.2158051,0,0.4489604,0.1403707,0,0.2815523,0.4475493,0,0.001546162,0.6472543,9.557705e-05,0.03569607,0.06746946,0.09206687,0.2856566,0.111232,0.07132278,0.07099782,0.0307559,0.006816444,0.3831369,0.1380391,0.2181116,0.001746656,0.02080821,0.02118803,0.02409932,0.007947377,0.07679348,0.4417914,6.53673e-06,0.1422581,0,0.09542281,0.447617,0.3831448,0.1111538,0.258665,0.1403579,0.007080386,0.1117112,0.009676349,0.09218525,0.01341099,0,0.2856466
1.449168e-10,0.001606369,8.008864e-05,0.0858098,0.03914092,3.94535e-10,0.2171341,0,0.4728823,0.144396,0,0.2837996,0.4816058,0,0.00111816,0.6825681,8.796032e-05,0.03949875,0.07897419,0.0912758,0.2874139,0.1169978,0.06882218,0.06864555,0.02604538,0.007065766,0.388811,0.1465304,0.2195803,0.001607461,0.01968687,0.02035652,0.0235845,0.007225225,0.08814315,0.4341172,6.773543e-06,0.1496495,0,0.09992179,0.4321831,0.3888117,0.1141371,0.2613993,0.1443783,0.00739405,0.1175136,0.008904119,0.08979797,0.01334237,0,0.2874045
1.333681e-10,0.001478354,7.370621e-05,0.0920646,0.03807564,3.630937e-10,0.21809,0,0.483182,0.1444064,0,0.2848349,0.4933297,0,0.0009034581,0.694454,8.095059e-05,0.04377728,0.08900653,0.09098654,0.2899621,0.1173183,0.06749041,0.06736831,0.02552132,0.00786851,0.3918147,0.1507906,0.220629,0.00147936,0.01891505,0.01975691,0.02325049,0.006601898,0.09393983,0.4223343,5.318018e-06,0.1538766,0,0.1002927,0.4222381,0.391813,0.1169487,0.2627575,0.1443773,0.008217344,0.1178366,0.008281534,0.08860337,0.0134452,0,0.2899534
1.227397e-10,0.001360541,6.783241e-05,0.09575392,0.03719049,3.341581e-10,0.2183333,0,0.4984179,0.1447214,0,0.2852359,0.5038085,0,0.0007985857,0.7009418,7.449947e-05,0.04637429,0.09511908,0.0908718,0.2912376,0.1142833,0.06663426,0.06655084,0.02873379,0.008526829,0.3953252,0.1561138,0.2209286,0.001361467,0.01819515,0.0192365,0.02301942,0.006050336,0.09775564,0.4188987,5.341251e-06,0.1586111,0,0.09711084,0.4184962,0.3953224,0.1205813,0.2636096,0.1446898,0.008886183,0.1147776,0.007744067,0.08719497,0.01306519,0,0.2912296
1.129584e-10,0.001252117,6.242671e-05,0.1016606,0.03629738,3.075283e-10,0.2186044,0,0.5058553,0.1451381,0,0.2854786,0.5094244,0,0.0007499555,0.7131898,6.856245e-05,0.04962988,0.1025565,0.09102996,0.2919413,0.1154181,0.06602663,0.06591817,0.03125676,0.009135712,0.4096245,0.162091,0.2212596,0.001252969,0.01769955,0.01878347,0.0228845,0.005554555,0.1028268,0.4103416,6.63682e-06,0.164092,0,0.09440823,0.4095803,0.4096195,0.1264244,0.2642178,0.1451064,0.009495487,0.1158999,0.007271741,0.08632386,0.01290408,0,0.2919338
1.039565e-10,0.001152333,5.745181e-05,0.1040269,0.03548017,2.830208e-10,0.2215648,0,0.5094591,0.1453488,0,0.2879194,0.512297,0,0.0007301188,0.7179813,6.309857e-05,0.05144758,0.1060889,0.09136213,0.2944504,0.1158224,0.06545203,0.06532788,0.03522292,0.009720768,0.4230704,0.1678576,0.2253774,0.001153117,0.01730053,0.01837048,0.02281896,0.005104612,0.1050014,0.407553,1.005701e-05,0.1699086,0,0.09044354,0.406814,0.4230654,0.128578,0.2701935,0.145318,0.01007452,0.1162836,0.006846318,0.08581296,0.0127896,0,0.2944357
9.5672e-11,0.001060502,5.287335e-05,0.1055111,0.03471472,2.604663e-10,0.2271613,0,0.5117155,0.1467978,0,0.2998332,0.514122,0,0.0007265547,0.72355,5.807012e-05,0.05258499,0.1096521,0.09174185,0.303557,0.1169603,0.06513708,0.06493958,0.03678239,0.01028105,0.4394912,0.173062,0.2318918,0.001061223,0.01709127,0.01798547,0.02282226,0.004693914,0.1063099,0.4065493,1.262955e-05,0.1744699,0,0.08892486,0.4057484,0.4394739,0.1311869,0.2822962,0.146773,0.01062677,0.1174154,0.006462528,0.08545125,0.01281991,0,0.3035313
8.804771e-11,0.0009759881,4.865977e-05,0.106387,0.03401492,2.397093e-10,0.2341506,0,0.5127505,0.1516333,0,0.3115673,0.5150464,0,0.0007338418,0.7260262,5.34424e-05,0.05319677,0.1113677,0.0921584,0.3179943,0.1181923,0.0649934,0.06469487,0.03762941,0.01086111,0.4491044,0.1781117,0.2379259,0.000976652,0.01703016,0.01760996,0.02284806,0.004317758,0.1070334,0.4074097,1.434952e-05,0.1799066,0,0.0880406,0.4079495,0.4490916,0.1355769,0.2918676,0.151625,0.01119632,0.1186445,0.006114455,0.08515141,0.0131022,0,0.3179626
8.103102e-11,0.0008982097,4.478198e-05,0.1068049,0.03338466,2.206064e-10,0.240346,0,0.5131953,0.1558055,0,0.3226613,0.515479,0,0.0007459066,0.7276162,4.918347e-05,0.05373618,0.1126182,0.09275798,0.3301256,0.1168778,0.06495774,0.06452964,0.03955086,0.0114061,0.4532273,0.1808469,0.2442919,0.0008988207,0.01697306,0.01725339,0.02292363,0.00397255,0.1073168,0.4240681,1.385823e-05,0.1825688,0,0.08601486,0.4245781,0.4532146,0.137347,0.3039328,0.1558022,0.01172586,0.1173165,0.005797706,0.08504292,0.01331065,0,0.3300848
7.457349e-11,0.0008266296,4.121321e-05,0.106965,0.03282731,2.030258e-10,0.2430249,0,0.5133293,0.1621566,0,0.3328508,0.5157443,0,0.0007617712,0.7284539,4.526394e-05,0.05406698,0.1134682,0.09328774,0.3382297,0.117246,0.06495509,0.06437308,0.0387785,0.01194492,0.4555362,0.1827631,0.2469611,0.0008271919,0.01704002,0.01692533,0.02300915,0.003655371,0.1073661,0.4348314,1.084815e-05,0.1844211,0,0.08684621,0.4349024,0.4555239,0.1387463,0.3135023,0.1621621,0.01225388,0.11769,0.005510108,0.08495847,0.01367617,0,0.3381748
6.863058e-11,0.0007607538,3.792885e-05,0.1068328,0.03234588,1.868463e-10,0.2486619,0,0.5129408,0.1644273,0,0.3382339,0.5157211,0,0.0007832059,0.7285438,4.165677e-05,0.05431675,0.1141892,0.09378058,0.3488445,0.117182,0.06499223,0.06424772,0.03706163,0.01249435,0.4566475,0.1839909,0.2521408,0.0007612713,0.01708784,0.01664761,0.02313931,0.003363748,0.1071881,0.4485314,1.095797e-05,0.1856916,0,0.08848508,0.4489787,0.456636,0.1395133,0.3179673,0.164436,0.01279933,0.1176348,0.005255388,0.08486845,0.01407488,0,0.3487684
6.316127e-11,0.0007001279,3.490622e-05,0.1066831,0.03193181,1.719561e-10,0.2506767,0,0.5118031,0.1655256,0,0.3409845,0.5154247,0,0.0008009523,0.7288717,3.833706e-05,0.0544659,0.1145222,0.09429314,0.3526466,0.1162354,0.065012,0.06410467,0.03748737,0.01300422,0.4567937,0.1897364,0.2541206,0.0007006041,0.01714156,0.01632693,0.02325254,0.003095513,0.1069935,0.4608358,9.355009e-06,0.1912434,0,0.08802139,0.4588033,0.4567826,0.1413465,0.3205174,0.1655355,0.01330896,0.1166838,0.005011454,0.08489855,0.01428965,0,0.352563
